Reported Date,Suburb - Incident,Postcode - Incident,Offence Level 1 Description,Offence Level 2 Description,Offence Level 3 Description,Offence count
2025-10-10,EDWARDSTOWN,5039,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of other prescribed officer,1
2025-10-10,ELIZABETH,5112,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-10-10,ELIZABETH,5112,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-10-10,ELIZABETH,5112,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-10-10,ELIZABETH,5112,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-10-10,ELIZABETH DOWNS,5113,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-10-10,ELIZABETH EAST,5112,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-10-10,ELIZABETH NORTH,5113,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-10-10,ELIZABETH PARK,5113,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,3
2025-10-10,ELIZABETH SOUTH,5112,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-10-10,ELIZABETH SOUTH,5112,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
2025-10-10,ENCOUNTER BAY,5211,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-10-10,EXETER,5019,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-10-10,FAIRVIEW PARK,5126,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-10-10,FAIRVIEW PARK,5126,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-10-10,FINDON,5023,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-10-10,FINDON,5023,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,2
2025-10-10,FINDON,5023,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-10-10,FLINDERS PARK,5025,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2025-10-10,GARDEN ISLAND,5960,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-10-10,GAWLER,5118,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-10-10,GAWLER,5118,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-10-10,GAWLER,5118,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-10-10,GILLES PLAINS,5086,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-10-10,GLENELG NORTH,5045,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-10-10,GLENELG SOUTH,5045,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-10-10,GLENGOWRIE,5044,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-10-10,GLENGOWRIE,5044,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-10-10,GLENUNGA,5064,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-10-10,GOLDEN GROVE,5125,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-10-10,GOLDEN GROVE,5125,OFFENCES AGAINST PROPERTY,THEFT,Other theft,1
2025-10-10,GOLDEN GROVE,5125,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-10-10,GOOLWA BEACH,5214,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
2025-10-10,GREENACRES,5086,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-10-10,GREENACRES,5086,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-10-10,GULFVIEW HEIGHTS,5096,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-10-10,HACKHAM,5163,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-10-10,HAWTHORN,5062,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-10-10,HILTON,5033,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-10-10,HILTON,5033,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-10-10,HILTON,5033,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
2025-10-10,HINDMARSH,5007,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,2
2025-10-10,HINDMARSH,5007,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,3
2025-10-10,HOLDEN HILL,5088,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-10-10,HOPE VALLEY,5090,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-10-10,HUNTFIELD HEIGHTS,5163,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-10-10,INGLE FARM,5098,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-10-10,INGLE FARM,5098,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-10-10,INGLE FARM,5098,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-10-10,KILBURN,5084,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-10-10,KILBURN,5084,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2025-10-10,KILKENNY,5009,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-10-10,KINGS PARK,5034,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-10-10,KLEMZIG,5087,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-10-10,KLEMZIG,5087,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
2025-10-10,LARGS BAY,5016,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-10-10,LARGS NORTH,5016,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-10-10,LOBETHAL,5241,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-10-10,LOBETHAL,5241,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-10-10,MARDEN,5070,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-10-10,MARION,5043,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-10-10,MARION,5043,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-10-10,MARION,5043,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,2
2025-10-10,MAYLANDS,5069,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-10-10,MAYLANDS,5069,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
2025-10-10,MCLAREN VALE,5171,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-10-10,MELROSE PARK,5039,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-10-10,MILE END,5031,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-10-10,MILLSWOOD,5034,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-10-10,MITCHELL PARK,5043,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-10-10,MITCHELL PARK,5043,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2025-10-10,MITCHELL PARK,5043,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,2
2025-10-10,MODBURY,5092,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,3
2025-10-10,MOONTA BAY,5558,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-10-10,MORPHETT VALE,5162,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-10-10,MORPHETTVILLE,5043,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-10-10,MOUNT GAMBIER,5290,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
2025-10-10,MOUNT GAMBIER,5290,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,2
2025-10-10,MOUNT GAMBIER,5290,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-10-10,MOUNT GAMBIER,5290,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
2025-10-10,MUNNO PARA,5115,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-10-10,MUNNO PARA,5115,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
2025-10-10,MURRAY BRIDGE,5253,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,3
2025-10-10,MURRAY BRIDGE,5253,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-10-10,MURRAY BRIDGE,5253,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,2
2025-10-10,MURRAY BRIDGE,5253,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-10-10,MURRAY BRIDGE,5253,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-10-10,MYRTLE BANK,5064,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-10-10,NETLEY,5037,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-10-10,NOARLUNGA CENTRE,5168,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-10-10,NORTH ADELAIDE,5006,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-10-10,NORTH ADELAIDE,5006,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-10-10,NORTHFIELD,5085,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-10-10,NORTHGATE,5085,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-10-10,NOT DISCLOSED,NOT DISCLOSED,OFFENCES AGAINST THE PERSON,SEXUAL OFFENCES,Aggravated sexual assault,1
2025-10-10,NOT DISCLOSED,NOT DISCLOSED,OFFENCES AGAINST THE PERSON,SEXUAL OFFENCES,Child abuse material offences,2
2025-10-10,NOT DISCLOSED,NOT DISCLOSED,OFFENCES AGAINST THE PERSON,SEXUAL OFFENCES,Other sexual offences,1
2025-10-10,NOVAR GARDENS,5040,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-10-10,NOVAR GARDENS,5040,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-10-10,OAKDEN,5086,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Arson,1
2025-10-10,OAKDEN,5086,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
2025-10-10,OAKLANDS PARK,5046,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-10-10,OAKLANDS PARK,5046,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-10-10,OLD REYNELLA,5161,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-10-10,OLD REYNELLA,5161,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-10-10,ONE TREE HILL,5114,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-10-10,PANORAMA,5041,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-10-10,PARAFIELD,5106,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,2
2025-10-10,PARAFIELD GARDENS,5107,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-10-10,PARAFIELD GARDENS,5107,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-10-10,PARA HILLS,5096,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-10-10,PARA HILLS,5096,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-10-10,PARA HILLS WEST,5096,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-10-10,PARA HILLS WEST,5096,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-10-10,PARA HILLS WEST,5096,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-10-10,PARA HILLS WEST,5096,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-10-10,PARALOWIE,5108,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-10-10,PARALOWIE,5108,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-10-10,PARA VISTA,5093,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Arson,1
2025-10-10,PARINGA,5340,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-10-10,PARKSIDE,5063,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-10-10,PASADENA,5042,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-10-10,PENNINGTON,5013,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-10-10,PETERHEAD,5016,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,3
2025-10-10,POINT BOSTON,5607,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-10-10,POORAKA,5095,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-10-10,POORAKA,5095,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-10-10,POORAKA,5095,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,6
2025-10-10,PORT ADELAIDE,5015,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,2
2025-10-10,PORT ADELAIDE,5015,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-10-10,PORT ADELAIDE,5015,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-10-10,PORT ADELAIDE,5015,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-10-10,PORT AUGUSTA,5700,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Arson,1
2025-10-10,PORT AUGUSTA,5700,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,3
2025-10-10,PORT AUGUSTA,5700,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,2
2025-10-10,PORT AUGUSTA,5700,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-10-10,PORT AUGUSTA,5700,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,2
2025-10-10,PORT AUGUSTA,5700,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,4
2025-10-10,PORT AUGUSTA,5700,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
2025-10-10,PORT AUGUSTA WEST,5700,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-10-10,PORT LINCOLN,5606,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Other fraud and related offences,1
2025-10-10,PORT LINCOLN,5606,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-10-10,PORT LINCOLN,5606,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-10-10,PORT LINCOLN,5606,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-10-10,PORT LINCOLN,5606,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-10-10,PORT PIRIE,5540,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-10-10,PORT PIRIE SOUTH,5540,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
2025-10-10,PORT PIRIE WEST,5540,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-10-10,PORT VICTORIA,5573,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-10-10,PROSPECT,5082,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-10-10,PROSPECT,5082,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-10-10,PROSPECT,5082,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-10-10,PROSPECT,5082,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,2
2025-10-10,PROSPECT,5082,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-10-10,RICHMOND,5033,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-10-10,RICHMOND,5033,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-10-10,RIDLEYTON,5008,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,2
2025-10-10,SALISBURY,5108,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-10-10,SALISBURY,5108,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,2
2025-10-10,SALISBURY,5108,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,2
2025-10-10,SALISBURY,5108,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
2025-10-10,SALISBURY DOWNS,5108,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-10-10,SALISBURY DOWNS,5108,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-10-10,SALISBURY HEIGHTS,5109,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-10-10,SALISBURY PLAIN,5109,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-10-10,SEACLIFF,5049,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
2025-10-10,SEAFORD MEADOWS,5169,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-10-10,SEAFORD RISE,5169,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2025-10-10,SEAFORD RISE,5169,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-10-10,SEATON,5023,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-10-10,SEATON,5023,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-10-10,SEATON,5023,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-10-10,SEATON,5023,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,2
2025-10-10,SEMAPHORE PARK,5019,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
2025-10-10,SHEIDOW PARK,5158,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-10-10,SMITHFIELD PLAINS,5114,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-10-10,SOUTH BRIGHTON,5048,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-10-10,ST AGNES,5097,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-10-10,ST MARYS,5042,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-10-10,STRATHALBYN,5255,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-10-10,TAILEM BEND,5260,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
2025-10-10,THEVENARD,5690,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-10-10,THEVENARD,5690,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
2025-10-10,TORRENSVILLE,5031,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-10-10,TORRENSVILLE,5031,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,2
2025-10-10,TROTT PARK,5158,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-10-10,TUMBY BAY,5605,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-10-10,UNLEY,5061,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-10-10,UNLEY,5061,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-10-10,UNLEY,5061,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
2025-10-10,VIRGINIA,5120,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-10-10,VIRGINIA,5120,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
2025-10-10,WAIKERIE,5330,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-10-10,WAIKERIE,5330,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-10-10,WALLAROO,5556,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-10-10,WARRADALE,5046,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-10-10,WELLAND,5007,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-10-10,WELLAND,5007,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-10-10,WEST LAKES,5021,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-10-10,WEST RICHMOND,5033,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-10-10,WEST RICHMOND,5033,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-10-10,WHYALLA NORRIE,5608,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-10-10,WHYALLA NORRIE,5608,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,2
2025-10-10,WHYALLA STUART,5608,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-10-10,WHYALLA STUART,5608,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
2025-10-10,WINDSOR GARDENS,5087,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-10-10,WINDSOR GARDENS,5087,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-10-10,WINDSOR GARDENS,5087,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-10-10,WOODCROFT,5162,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-10-10,WOODCROFT,5162,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-10-10,WOODVILLE NORTH,5012,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
2025-10-10,YALATA,5690,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-10-10,,,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,10
2025-10-11,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
2025-10-11,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-10-11,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,2
2025-10-11,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,2
2025-10-11,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,2
2025-10-11,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,8
2025-10-11,ADELAIDE,5000,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of other prescribed officer,1
2025-10-11,ADELAIDE,5000,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,3
2025-10-11,ADELAIDE,5000,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
2025-10-11,ADELAIDE AIRPORT,5950,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,3
2025-10-11,ALBERTON,5014,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-10-11,ALBERTON,5014,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-10-11,AMATA,0872,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-10-11,ANDREWS FARM,5114,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-10-11,ANGLE VALE,5117,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,2
2025-10-11,ATHOL PARK,5012,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,2
2025-10-11,ATHOL PARK,5012,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-10-11,BARMERA,5345,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-10-11,BEVERLEY,5009,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-10-11,BLAIR ATHOL,5084,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-10-11,BRAHMA LODGE,5109,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-10-11,BRAHMA LODGE,5109,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-10-11,BRIGHTON,5048,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,2
2025-10-11,BROMPTON,5007,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-10-11,BURTON,5110,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
