Reported Date,Suburb - Incident,Postcode - Incident,Offence Level 1 Description,Offence Level 2 Description,Offence Level 3 Description,Offence count
2024-08-11,CROYDON,5008,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2024-08-11,CROYDON PARK,5008,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-08-11,DAVENPORT,5700,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2024-08-11,DAVOREN PARK,5113,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-08-11,DERNANCOURT,5075,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-08-11,EDINBURGH NORTH,5113,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2024-08-11,EDWARDSTOWN,5039,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,1
2024-08-11,ELIZABETH,5112,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,1
2024-08-11,ELIZABETH DOWNS,5113,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-08-11,ELIZABETH DOWNS,5113,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2024-08-11,ELIZABETH EAST,5112,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-08-11,ELIZABETH EAST,5112,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,1
2024-08-11,ELIZABETH NORTH,5113,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,1
2024-08-11,ELIZABETH PARK,5113,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,2
2024-08-11,ELIZABETH PARK,5113,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,2
2024-08-11,ELIZABETH SOUTH,5112,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-08-11,ELIZABETH VALE,5112,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-08-11,EVANSTON GARDENS,5116,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,1
2024-08-11,EVANSTON PARK,5116,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-08-11,EVANSTON PARK,5116,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2024-08-11,EVANSTON PARK,5116,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2024-08-11,EXETER,5019,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2024-08-11,FERRYDEN PARK,5010,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-08-11,FULHAM GARDENS,5024,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2024-08-11,GAWLER EAST,5118,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-08-11,GAWLER EAST,5118,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2024-08-11,GAWLER EAST,5118,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-08-11,GAWLER EAST,5118,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2024-08-11,GAWLER SOUTH,5118,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,3
2024-08-11,GEPPS CROSS,5094,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-08-11,GLANDORE,5037,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2024-08-11,GLENELG,5045,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,1
2024-08-11,GLENELG,5045,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,2
2024-08-11,GLEN OSMOND,5064,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-08-11,GLEN OSMOND,5064,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2024-08-11,GOOLWA,5214,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2024-08-11,GREENACRES,5086,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-08-11,GREENACRES,5086,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2024-08-11,HACKHAM,5163,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-08-11,HACKHAM,5163,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,1
2024-08-11,HACKHAM WEST,5163,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-08-11,HAWTHORN,5062,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,1
2024-08-11,HILLCREST,5086,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-08-11,HINDMARSH,5007,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-08-11,HINDMARSH,5007,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,2
2024-08-11,HUNTFIELD HEIGHTS,5163,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-08-11,INGLE FARM,5098,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-08-11,INGLE FARM,5098,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,1
2024-08-11,INGLE FARM,5098,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2024-08-11,IRON KNOB,5611,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-08-11,KILBURN,5084,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-08-11,KILBURN,5084,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2024-08-11,KLEMZIG,5087,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2024-08-11,LARGS BAY,5016,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2024-08-11,LEABROOK,5068,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-08-11,LIGHTSVIEW,5085,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2024-08-11,MAITLAND,5573,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2024-08-11,MARION,5043,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-08-11,MAWSON LAKES,5095,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-08-11,MAWSON LAKES,5095,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2024-08-11,MAWSON LAKES,5095,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-08-11,MILE END,5031,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,1
2024-08-11,MILE END,5031,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2024-08-11,MILLICENT,5280,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,2
2024-08-11,MILLSWOOD,5034,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-08-11,MIMILI,0872,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2024-08-11,MIMILI,0872,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,1
2024-08-11,MITCHELL PARK,5043,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-08-11,MODBURY HEIGHTS,5092,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-08-11,MODBURY HEIGHTS,5092,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2024-08-11,MORPHETT VALE,5162,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2024-08-11,MORPHETTVILLE,5043,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,1
2024-08-11,MOUNT GAMBIER,5290,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,3
2024-08-11,MOUNT GAMBIER,5290,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2024-08-11,MOUNT GAMBIER,5290,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2024-08-11,MOUNT GAMBIER,5290,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-08-11,MOUNT GAMBIER,5290,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,1
2024-08-11,MOUNT GAMBIER,5290,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,4
2024-08-11,MOUNT GAMBIER,5290,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,2
2024-08-11,MOUNT HOPE,5607,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-08-11,MUNNO PARA,5115,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2024-08-11,MUNNO PARA,5115,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,2
2024-08-11,MUNNO PARA,5115,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2024-08-11,MUNNO PARA,5115,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,1
2024-08-11,MURRAY BRIDGE,5253,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2024-08-11,MURRAY BRIDGE,5253,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,3
2024-08-11,MURRAY BRIDGE,5253,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-08-11,MURRAY BRIDGE,5253,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2024-08-11,NARACOORTE,5271,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-08-11,NARACOORTE,5271,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-08-11,NARACOORTE,5271,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,2
2024-08-11,NEW PORT,5015,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,1
2024-08-11,NEWTON,5074,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2024-08-11,NOARLUNGA CENTRE,5168,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2024-08-11,NORTH ADELAIDE,5006,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-08-11,NORTH ADELAIDE,5006,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2024-08-11,NORTH PLYMPTON,5037,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-08-11,NOT DISCLOSED,NOT DISCLOSED,OFFENCES AGAINST THE PERSON,SEXUAL ASSAULT AND RELATED OFFENCES,Aggravated sexual assault,7
2024-08-11,NOT DISCLOSED,NOT DISCLOSED,OFFENCES AGAINST THE PERSON,SEXUAL ASSAULT AND RELATED OFFENCES,Non-aggravated sexual assault,2
2024-08-11,OAKDEN,5086,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-08-11,OAKDEN,5086,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-08-11,OAKDEN,5086,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2024-08-11,OAKLANDS PARK,5046,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,6
2024-08-11,OLD NOARLUNGA,5168,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-08-11,OLD NOARLUNGA,5168,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2024-08-11,OLD NOARLUNGA,5168,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-08-11,PARAFIELD GARDENS,5107,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2024-08-11,PARAFIELD GARDENS,5107,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2024-08-11,PARAFIELD GARDENS,5107,OFFENCES AGAINST THE PERSON,ROBBERY AND RELATED OFFENCES,Blackmail and extortion,1
2024-08-11,PARA HILLS,5096,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-08-11,PARA HILLS,5096,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-08-11,PARALOWIE,5108,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,1
2024-08-11,PARALOWIE,5108,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2024-08-11,PARA VISTA,5093,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2024-08-11,PARA VISTA,5093,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-08-11,PAYNEHAM,5070,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Assault police,1
2024-08-11,PAYNEHAM,5070,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2024-08-11,PAYNEHAM,5070,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-08-11,PAYNEHAM,5070,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,1
2024-08-11,PENNINGTON,5013,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2024-08-11,PENNINGTON,5013,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-08-11,PINNAROO,5304,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-08-11,POORAKA,5095,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-08-11,POORAKA,5095,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-08-11,POORAKA,5095,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,1
2024-08-11,POORAKA,5095,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2024-08-11,PORT ADELAIDE,5015,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-08-11,PORT ADELAIDE,5015,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2024-08-11,PORT AUGUSTA,5700,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-08-11,PORT AUGUSTA,5700,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,1
2024-08-11,PORT AUGUSTA,5700,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,2
2024-08-11,PORT AUGUSTA,5700,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2024-08-11,PORT AUGUSTA,5700,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,2
2024-08-11,PORT AUGUSTA,5700,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Assault police,1
2024-08-11,PORT AUGUSTA,5700,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2024-08-11,PORT AUGUSTA WEST,5700,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-08-11,PORT AUGUSTA WEST,5700,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-08-11,PORT ELLIOT,5212,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2024-08-11,PORT LINCOLN,5606,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,1
2024-08-11,PORT LINCOLN,5606,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2024-08-11,PORT PIRIE,5540,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Assault police,1
2024-08-11,PROSPECT,5082,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,3
2024-08-11,PUKATJA,0872,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-08-11,RICHMOND,5033,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-08-11,RIDLEYTON,5008,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-08-11,RIDLEYTON,5008,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2024-08-11,SALISBURY,5108,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-08-11,SALISBURY,5108,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2024-08-11,SALISBURY,5108,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-08-11,SALISBURY,5108,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2024-08-11,SALISBURY,5108,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2024-08-11,SALISBURY,5108,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2024-08-11,SALISBURY,5108,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,3
2024-08-11,SALISBURY,5108,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,1
2024-08-11,SALISBURY DOWNS,5108,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2024-08-11,SALISBURY EAST,5109,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-08-11,SALISBURY EAST,5109,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2024-08-11,SALISBURY NORTH,5108,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,2
2024-08-11,SALISBURY NORTH,5108,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2024-08-11,SALISBURY NORTH,5108,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2024-08-11,SALISBURY NORTH,5108,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,2
2024-08-11,SALISBURY NORTH,5108,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,2
2024-08-11,SALISBURY PLAIN,5109,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2024-08-11,SEACLIFF PARK,5049,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-08-11,SMITHFIELD,5114,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2024-08-11,SMITHFIELD,5114,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,3
2024-08-11,SMITHFIELD,5114,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2024-08-11,SMITHFIELD,5114,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,1
2024-08-11,SOUTH BRIGHTON,5048,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-08-11,ST AGNES,5097,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-08-11,ST CLAIR,5011,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2024-08-11,ST MARYS,5042,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-08-11,ST MARYS,5042,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2024-08-11,ST MORRIS,5068,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,1
2024-08-11,STRATHALBYN,5255,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-08-11,STRATHALBYN,5255,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-08-11,SURREY DOWNS,5126,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-08-11,TAILEM BEND,5260,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-08-11,THEBARTON,5031,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2024-08-11,TRINITY GARDENS,5068,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-08-11,UNDERDALE,5032,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-08-11,WALKLEY HEIGHTS,5098,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-08-11,WALKLEY HEIGHTS,5098,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-08-11,WATERLOO CORNER,5110,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,1
2024-08-11,WEST BEACH,5024,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-08-11,WEST BEACH,5024,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,2
2024-08-11,WHYALLA NORRIE,5608,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-08-11,WILLASTON,5118,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2024-08-11,WINDSOR GARDENS,5087,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,3
2024-08-11,WOODSIDE,5244,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2024-08-11,WOODVILLE WEST,5011,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-08-12,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,3
2024-08-12,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2024-08-12,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,2
2024-08-12,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2024-08-12,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,7
2024-08-12,ADELAIDE,5000,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2024-08-12,ADELAIDE,5000,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Other acts intended to cause injury,1
2024-08-12,ADELAIDE,5000,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,2
2024-08-12,ADELAIDE,5000,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,1
2024-08-12,ADELAIDE,5000,OFFENCES AGAINST THE PERSON,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,3
2024-08-12,ALBERT PARK,5014,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
